time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv
282890975, 2, 9, 47.5635548, -122.0828388, 9, 0.40, 222.0, 188, 111, 166
283091066, 2, 9, 47.5635545, -122.0828395, 9, 0.30, 222.0, 188, 112, 166
283290964, 2, 9, 47.5635541, -122.0828399, 9, 0.30, 222.0, 188, 112, 167
283490899, 2, 9, 47.5635538, -122.0828407, 9, 0.36, 222.0, 188, 112, 167
283690746, 2, 9, 47.5635539, -122.0828412, 9, 0.36, 222.0, 188, 112, 166
283890740, 2, 9, 47.5635539, -122.0828421, 9, 0.20, 222.0, 188, 113, 167
284091420, 2, 9, 47.5635533, -122.0828424, 9, 0.30, 222.0, 188, 113, 167
284291428, 2, 9, 47.5635531, -122.0828427, 9, 0.23, 222.0, 188, 114, 167
284491429, 2, 9, 47.5635530, -122.0828434, 9, 0.12, 222.0, 188, 115, 168
284691597, 2, 9, 47.5635526, -122.0828438, 9, 0.28, 222.0, 188, 115, 168
285293219, 2, 9, 47.5635518, -122.0828458, 9, 0.21, 222.0, 188, 115, 167
285493374, 2, 9, 47.5635518, -122.0828467, 9, 0.29, 222.0, 188, 115, 166
285693360, 2, 9, 47.5635518, -122.0828476, 10, 0.20, 222.0, 188, 115, 166
285893464, 2, 9, 47.5635519, -122.0828479, 10, 0.28, 222.0, 188, 115, 166
286093504, 2, 9, 47.5635519, -122.0828485, 10, 0.11, 222.0, 188, 115, 166
286293512, 2, 9, 47.5635520, -122.0828488, 10, 0.15, 222.0, 188, 115, 165
286475524, 2, 9, 47.5635520, -122.0828488, 10, 0.09, 222.0, 188, 115, 165
286493598, 2, 9, 47.5635521, -122.0828489, 10, 0.09, 222.0, 188, 116, 165
286693543, 2, 9, 47.5635522, -122.0828491, 10, 0.04, 222.0, 188, 116, 165
286893540, 2, 9, 47.5635523, -122.0828493, 10, 0.03, 222.0, 188, 116, 165
287093718, 2, 9, 47.5635525, -122.0828495, 10, 0.06, 222.0, 188, 117, 166
287293733, 2, 9, 47.5635529, -122.0828498, 10, 0.11, 222.0, 188, 117, 166
287493822, 2, 9, 47.5635531, -122.0828501, 10, 0.16, 222.0, 188, 118, 166
287693864, 2, 9, 47.5635535, -122.0828506, 10, 0.16, 222.0, 188, 118, 166
287893837, 2, 9, 47.5635538, -122.0828507, 10, 0.22, 222.0, 188, 118, 166
288133276, 2, 9, 47.5635540, -122.0828507, 10, 0.12, 222.0, 188, 118, 166
288293875, 2, 9, 47.5635545, -122.0828509, 10, 0.12, 222.0, 188, 119, 166
288533951, 2, 9, 47.5635550, -122.0828512, 10, 0.28, 222.0, 188, 119, 167
288733981, 2, 9, 47.5635554, -122.0828513, 10, 0.20, 222.0, 188, 119, 167
288933783, 2, 9, 47.5635558, -122.0828509, 10, 0.27, 222.0, 188, 120, 167
289133679, 2, 9, 47.5635560, -122.0828507, 10, 0.19, 222.0, 188, 120, 168
289294337, 2, 9, 47.5635563, -122.0828505, 10, 0.19, 222.0, 188, 121, 168
289533725, 2, 9, 47.5635568, -122.0828503, 10, 0.32, 222.0, 188, 121, 169
289733692, 2, 9, 47.5635568, -122.0828493, 10, 0.27, 222.0, 188, 121, 170
289934339, 2, 9, 47.5635573, -122.0828492, 10, 0.28, 222.0, 188, 121, 170
290134160, 2, 9, 47.5635578, -122.0828492, 10, 0.19, 222.0, 188, 121, 171
290333978, 2, 9, 47.5635583, -122.0828487, 10, 0.33, 222.0, 188, 122, 172
290534635, 2, 9, 47.5635587, -122.0828485, 10, 0.31, 222.0, 188, 122, 173
290590849, 2, 9, 47.5635587, -122.0828485, 10, 0.31, 222.0, 188, 122, 173
290734484, 2, 9, 47.5635597, -122.0828483, 10, 0.47, 139.6, 188, 122, 174
290934338, 2, 9, 47.5635602, -122.0828480, 10, 0.27, 139.6, 188, 122, 175
291135352, 2, 9, 47.5635606, -122.0828475, 10, 0.32, 139.6, 188, 123, 177
291335384, 2, 9, 47.5635612, -122.0828470, 10, 0.35, 139.6, 188, 124, 179
291535397, 2, 9, 47.5635612, -122.0828462, 10, 0.27, 139.6, 188, 125, 180
291735703, 2, 9, 47.5635614, -122.0828460, 10, 0.26, 139.6, 188, 124, 182
291935584, 2, 9, 47.5635610, -122.0828451, 10, 0.48, 132.2, 188, 125, 184
292135595, 2, 9, 47.5635604, -122.0828437, 10, 0.63, 127.7, 188, 126, 185
292335874, 2, 9, 47.5635606, -122.0828436, 10, 0.33, 127.7, 188, 126, 186
292535768, 2, 9, 47.5635600, -122.0828425, 10, 0.55, 135.1, 188, 126, 188
292735785, 2, 9, 47.5635598, -122.0828423, 10, 0.25, 135.1, 188, 127, 189
292936017, 2, 9, 47.5635590, -122.0828415, 10, 0.45, 142.7, 188, 127, 190
293135922, 2, 9, 47.5635582, -122.0828404, 10, 0.63, 139.7, 188, 127, 190
293335897, 2, 9, 47.5635574, -122.0828398, 10, 0.55, 145.6, 188, 128, 191
293535989, 2, 9, 47.5635571, -122.0828394, 10, 0.27, 145.6, 188, 128, 192
293735990, 2, 9, 47.5635567, -122.0828398, 10, 0.23, 145.6, 188, 129, 192
293936016, 2, 9, 47.5635561, -122.0828397, 10, 0.39, 152.8, 188, 128, 191
294136120, 2, 9, 47.5635555, -122.0828400, 10, 0.32, 162.7, 188, 128, 190
294336220, 2, 9, 47.5635549, -122.0828401, 10, 0.31, 169.0, 188, 128, 189
294536219, 2, 9, 47.5635544, -122.0828402, 10, 0.32, 177.8, 188, 128, 188
294708100, 2, 9, 47.5635544, -122.0828402, 10, 0.32, 177.8, 188, 128, 188
294736397, 2, 9, 47.5635537, -122.0828403, 10, 0.31, 173.3, 188, 128, 188
294936408, 2, 9, 47.5635531, -122.0828406, 10, 0.38, 185.2, 188, 128, 187
295137092, 2, 9, 47.5635525, -122.0828408, 10, 0.34, 180.0, 188, 127, 187
295336987, 2, 9, 47.5635521, -122.0828412, 10, 0.29, 180.0, 188, 127, 187
295537028, 2, 9, 47.5635515, -122.0828413, 9, 0.30, 180.0, 188, 128, 187
295737102, 2, 9, 47.5635510, -122.0828418, 9, 0.31, 180.0, 188, 128, 187
295937176, 2, 9, 47.5635507, -122.0828426, 9, 0.35, 180.0, 188, 128, 187
296137110, 2, 9, 47.5635501, -122.0828427, 9, 0.28, 180.0, 188, 128, 187
296337265, 2, 9, 47.5635496, -122.0828433, 9, 0.35, 180.0, 188, 128, 187
296537049, 2, 9, 47.5635491, -122.0828441, 10, 0.38, 180.0, 188, 128, 187
296736903, 2, 9, 47.5635491, -122.0828445, 10, 0.17, 180.0, 188, 128, 187
296937570, 2, 8, 47.5635487, -122.0828447, 10, 0.29, 180.0, 190, 128, 186
297137521, 2, 8, 47.5635486, -122.0828448, 10, 0.10, 180.0, 190, 128, 186
297337503, 2, 8, 47.5635485, -122.0828445, 10, 0.09, 180.0, 190, 128, 185
297537710, 2, 8, 47.5635485, -122.0828440, 10, 0.15, 180.0, 190, 128, 185
297737776, 2, 9, 47.5635488, -122.0828435, 10, 0.25, 180.0, 188, 128, 185
297937828, 2, 9, 47.5635495, -122.0828430, 10, 0.38, 126.1, 188, 128, 184
298137953, 2, 9, 47.5635499, -122.0828426, 10, 0.34, 126.1, 188, 128, 184
298337935, 2, 9, 47.5635505, -122.0828420, 10, 0.48, 80.3, 188, 128, 184
298537833, 2, 9, 47.5635512, -122.0828412, 10, 0.50, 53.0, 188, 128, 183
298737877, 2, 9, 47.5635518, -122.0828405, 10, 0.43, 53.0, 188, 128, 183
298824148, 2, 9, 47.5635518, -122.0828405, 10, 0.43, 53.0, 188, 128, 183
298938836, 2, 9, 47.5635526, -122.0828401, 10, 0.43, 53.0, 188, 128, 183
299138699, 2, 9, 47.5635534, -122.0828394, 10, 0.46, 35.1, 188, 128, 183
299338962, 2, 9, 47.5635542, -122.0828391, 9, 0.42, 34.5, 188, 127, 183
299538809, 2, 9, 47.5635551, -122.0828386, 9, 0.42, 34.5, 188, 127, 184
299738812, 2, 9, 47.5635557, -122.0828382, 9, 0.48, 31.5, 188, 127, 184
299938839, 2, 9, 47.5635562, -122.0828375, 9, 0.36, 30.0, 188, 127, 184
300138869, 2, 9, 47.5635573, -122.0828373, 9, 0.34, 32.5, 188, 127, 184
300339535, 2, 9, 47.5635578, -122.0828366, 9, 0.50, 16.5, 188, 127, 184
300539515, 2, 9, 47.5635587, -122.0828365, 9, 0.35, 20.5, 188, 127, 184
300739463, 2, 9, 47.5635597, -122.0828366, 9, 0.46, 13.3, 188, 127, 185
300939565, 2, 9, 47.5635601, -122.0828362, 9, 0.44, 8.6, 188, 127, 185
301139604, 2, 9, 47.5635608, -122.0828362, 9, 0.30, 8.6, 188, 127, 186
301339598, 2, 9, 47.5635612, -122.0828359, 9, 0.32, 10.5, 188, 127, 186
301539651, 2, 9, 47.5635622, -122.0828363, 9, 0.23, 10.5, 188, 127, 186
301739721, 2, 9, 47.5635626, -122.0828360, 9, 0.48, 351.9, 188, 128, 186
301939690, 2, 9, 47.5635629, -122.0828357, 9, 0.22, 351.9, 188, 129, 187
302139796, 2, 9, 47.5635631, -122.0828355, 9, 0.20, 351.9, 188, 129, 188
302339573, 2, 9, 47.5635634, -122.0828357, 9, 0.24, 351.9, 188, 129, 188
302539476, 2, 9, 47.5635635, -122.0828357, 9, 0.11, 351.9, 188, 129, 188
302739555, 2, 9, 47.5635639, -122.0828356, 9, 0.11, 351.9, 188, 129, 187
302939494, 2, 9, 47.5635640, -122.0828357, 9, 0.10, 351.9, 188, 129, 187
302940499, 2, 9, 47.5635640, -122.0828357, 9, 0.10, 351.9, 188, 129, 187
303139514, 2, 9, 47.5635640, -122.0828359, 9, 0.03, 351.9, 188, 129, 187
303339724, 2, 9, 47.5635641, -122.0828361, 9, 0.17, 351.9, 188, 129, 187
303539545, 2, 9, 47.5635640, -122.0828363, 9, 0.16, 351.9, 188, 129, 187
303979741, 2, 9, 47.5635639, -122.0828362, 9, 0.13, 351.9, 188, 128, 186
304179741, 2, 9, 47.5635637, -122.0828360, 9, 0.11, 351.9, 188, 128, 185
304379834, 2, 9, 47.5635634, -122.0828359, 9, 0.18, 351.9, 188, 128, 185
304580018, 2, 9, 47.5635633, -122.0828360, 9, 0.04, 351.9, 188, 128, 184
304779989, 2, 9, 47.5635629, -122.0828359, 9, 0.12, 351.9, 188, 128, 184
304980114, 2, 9, 47.5635628, -122.0828360, 9, 0.07, 351.9, 188, 127, 184
305180211, 2, 9, 47.5635627, -122.0828360, 9, 0.13, 351.9, 188, 127, 184
305380147, 2, 9, 47.5635626, -122.0828361, 9, 0.06, 351.9, 188, 127, 183
305580308, 2, 9, 47.5635624, -122.0828364, 9, 0.08, 351.9, 188, 127, 183
305780136, 2, 9, 47.5635623, -122.0828366, 9, 0.05, 351.9, 188, 127, 183
305980773, 2, 9, 47.5635620, -122.0828368, 9, 0.06, 351.9, 188, 127, 182
306180737, 2, 9, 47.5635612, -122.0828368, 9, 0.16, 351.9, 188, 127, 182
306380811, 2, 9, 47.5635609, -122.0828371, 9, 0.05, 351.9, 188, 127, 182
306580789, 2, 9, 47.5635606, -122.0828369, 9, 0.19, 351.9, 188, 127, 181
306780937, 2, 9, 47.5635606, -122.0828370, 9, 0.07, 351.9, 188, 126, 180
306980982, 2, 9, 47.5635607, -122.0828371, 9, 0.09, 351.9, 188, 126, 178
307057442, 2, 9, 47.5635607, -122.0828371, 9, 0.09, 351.9, 188, 126, 178
307180931, 2, 9, 47.5635605, -122.0828370, 9, 0.15, 351.9, 188, 126, 177
307381040, 2, 9, 47.5635607, -122.0828368, 9, 0.06, 351.9, 188, 125, 176
307581893, 2, 9, 47.5635605, -122.0828366, 9, 0.14, 351.9, 188, 125, 175
307781873, 2, 9, 47.5635605, -122.0828365, 10, 0.07, 351.9, 188, 124, 174
307981907, 2, 9, 47.5635606, -122.0828360, 10, 0.19, 351.9, 188, 124, 174
308182067, 2, 9, 47.5635606, -122.0828359, 10, 0.02, 351.9, 188, 123, 173
308383025, 2, 9, 47.5635605, -122.0828356, 10, 0.15, 351.9, 188, 123, 172
308583176, 2, 9, 47.5635607, -122.0828355, 10, 0.04, 351.9, 188, 123, 172
308783113, 2, 9, 47.5635608, -122.0828356, 10, 0.02, 351.9, 188, 123, 172
309183064, 2, 9, 47.5635611, -122.0828358, 10, 0.13, 351.9, 188, 123, 172
309383083, 2, 9, 47.5635614, -122.0828361, 10, 0.11, 351.9, 188, 123, 171
309583150, 2, 9, 47.5635614, -122.0828362, 10, 0.02, 351.9, 188, 123, 171
309783207, 2, 9, 47.5635615, -122.0828362, 10, 0.08, 351.9, 188, 123, 171
309983201, 2, 9, 47.5635617, -122.0828363, 10, 0.09, 351.9, 188, 123, 171
310183035, 2, 9, 47.5635619, -122.0828365, 10, 0.09, 351.9, 189, 123, 171
310383065, 2, 9, 47.5635621, -122.0828365, 10, 0.07, 351.9, 189, 123, 170
310583727, 2, 9, 47.5635622, -122.0828365, 10, 0.06, 351.9, 189, 122, 170
310783587, 2, 9, 47.5635623, -122.0828364, 10, 0.10, 351.9, 189, 122, 169
310983559, 2, 9, 47.5635624, -122.0828362, 10, 0.04, 351.9, 189, 122, 169
311173471, 2, 9, 47.5635624, -122.0828362, 10, 0.04, 351.9, 189, 122, 169
311183507, 2, 9, 47.5635626, -122.0828359, 10, 0.07, 351.9, 189, 122, 169
311383664, 2, 9, 47.5635629, -122.0828359, 10, 0.10, 351.9, 189, 122, 168
311583599, 2, 9, 47.5635631, -122.0828358, 10, 0.09, 351.9, 189, 122, 168
311783511, 2, 9, 47.5635632, -122.0828358, 10, 0.04, 351.9, 189, 122, 167
311983546, 2, 9, 47.5635633, -122.0828357, 10, 0.07, 351.9, 189, 122, 167
312184138, 2, 9, 47.5635633, -122.0828355, 10, 0.06, 351.9, 189, 121, 166
312384063, 2, 9, 47.5635634, -122.0828354, 10, 0.05, 351.9, 189, 121, 166
312584272, 2, 9, 47.5635635, -122.0828353, 10, 0.06, 351.9, 189, 121, 165
312784399, 2, 9, 47.5635636, -122.0828352, 10, 0.07, 351.9, 189, 120, 165
312984348, 2, 9, 47.5635637, -122.0828351, 10, 0.10, 351.9, 189, 120, 165
313184527, 2, 9, 47.5635639, -122.0828351, 10, 0.05, 351.9, 189, 120, 164
313384569, 2, 9, 47.5635640, -122.0828351, 10, 0.07, 351.9, 189, 120, 164
313585600, 2, 9, 47.5635645, -122.0828354, 10, 0.09, 351.9, 189, 119, 164
313785681, 2, 9, 47.5635649, -122.0828356, 9, 0.07, 351.9, 189, 119, 163
313985597, 2, 9, 47.5635651, -122.0828357, 9, 0.03, 351.9, 189, 118, 163
314185532, 2, 9, 47.5635651, -122.0828358, 9, 0.02, 351.9, 189, 118, 162
314385717, 2, 9, 47.5635649, -122.0828358, 9, 0.04, 351.9, 189, 118, 161
314585585, 2, 9, 47.5635648, -122.0828359, 9, 0.07, 351.9, 189, 118, 161
314785573, 2, 9, 47.5635643, -122.0828359, 9, 0.17, 351.9, 189, 118, 161
314985607, 2, 9, 47.5635639, -122.0828358, 9, 0.15, 351.9, 189, 117, 161
315185569, 2, 9, 47.5635637, -122.0828361, 9, 0.11, 351.9, 189, 117, 161
315289906, 2, 9, 47.5635637, -122.0828361, 9, 0.11, 351.9, 189, 117, 161
315385572, 2, 9, 47.5635635, -122.0828362, 9, 0.11, 351.9, 189, 117, 160
315585639, 2, 9, 47.5635631, -122.0828363, 9, 0.11, 351.9, 189, 117, 160
315785558, 2, 9, 47.5635627, -122.0828364, 9, 0.15, 351.9, 189, 116, 160
315985622, 2, 9, 47.5635623, -122.0828366, 9, 0.16, 351.9, 189, 116, 160
316185768, 2, 9, 47.5635620, -122.0828369, 9, 0.16, 351.9, 189, 116, 159
316385774, 2, 9, 47.5635617, -122.0828372, 9, 0.17, 351.9, 189, 116, 159
316585839, 2, 9, 47.5635616, -122.0828375, 9, 0.17, 351.9, 189, 115, 158
316786731, 2, 9, 47.5635613, -122.0828377, 9, 0.15, 351.9, 189, 115, 158
316985751, 2, 9, 47.5635611, -122.0828378, 9, 0.18, 351.9, 189, 115, 158
317185883, 2, 9, 47.5635609, -122.0828380, 9, 0.14, 351.9, 189, 115, 157
317385837, 2, 9, 47.5635607, -122.0828382, 9, 0.11, 351.9, 189, 114, 157
317585913, 2, 9, 47.5635604, -122.0828386, 9, 0.13, 351.9, 189, 114, 157
317786001, 2, 9, 47.5635603, -122.0828389, 9, 0.12, 351.9, 189, 114, 157
317985934, 2, 9, 47.5635602, -122.0828391, 9, 0.13, 351.9, 189, 114, 157
318185837, 2, 9, 47.5635600, -122.0828393, 9, 0.13, 351.9, 189, 113, 157
318385853, 2, 9, 47.5635597, -122.0828395, 9, 0.13, 351.9, 189, 113, 157
318587532, 2, 9, 47.5635595, -122.0828397, 9, 0.18, 351.9, 189, 113, 158
318786482, 2, 9, 47.5635593, -122.0828398, 9, 0.11, 351.9, 189, 113, 158
318986489, 2, 9, 47.5635592, -122.0828401, 9, 0.13, 351.9, 189, 113, 157
319186387, 2, 9, 47.5635590, -122.0828405, 9, 0.09, 351.9, 189, 113, 157
319386305, 2, 9, 47.5635587, -122.0828406, 9, 0.16, 351.9, 189, 113, 157
319406355, 2, 9, 47.5635587, -122.0828406, 9, 0.16, 351.9, 189, 113, 157
319586391, 2, 9, 47.5635585, -122.0828407, 9, 0.18, 351.9, 189, 113, 157
319786394, 2, 9, 47.5635584, -122.0828408, 9, 0.11, 351.9, 189, 113, 157
320027349, 2, 9, 47.5635581, -122.0828412, 9, 0.15, 351.9, 189, 113, 156
320228040, 2, 9, 47.5635578, -122.0828411, 9, 0.13, 351.9, 189, 113, 156
320387773, 2, 9, 47.5635578, -122.0828413, 9, 0.13, 351.9, 189, 113, 156
320627855, 2, 9, 47.5635577, -122.0828416, 9, 0.09, 351.9, 189, 113, 156
320827897, 2, 9, 47.5635578, -122.0828418, 9, 0.11, 351.9, 189, 113, 156
321027819, 2, 9, 47.5635578, -122.0828422, 9, 0.13, 351.9, 189, 113, 156
321187846, 2, 9, 47.5635578, -122.0828426, 9, 0.13, 351.9, 189, 114, 156
321428022, 2, 9, 47.5635579, -122.0828428, 9, 0.09, 351.9, 189, 114, 156
321628050, 2, 9, 47.5635582, -122.0828431, 9, 0.18, 351.9, 189, 114, 156
321828123, 2, 9, 47.5635582, -122.0828433, 9, 0.15, 351.9, 189, 115, 156
322028022, 2, 9, 47.5635584, -122.0828436, 9, 0.15, 351.9, 189, 115, 156
322227984, 2, 9, 47.5635588, -122.0828440, 9, 0.27, 343.1, 189, 115, 156
322428041, 2, 9, 47.5635592, -122.0828443, 9, 0.26, 343.1, 189, 115, 156
322628223, 2, 9, 47.5635594, -122.0828444, 9, 0.16, 343.1, 189, 116, 156
322829225, 2, 9, 47.5635596, -122.0828443, 9, 0.16, 343.1, 189, 116, 156
323029312, 2, 9, 47.5635599, -122.0828443, 9, 0.17, 343.1, 189, 116, 156
323229195, 2, 9, 47.5635602, -122.0828442, 9, 0.19, 343.1, 189, 116, 156
323429242, 2, 9, 47.5635604, -122.0828440, 9, 0.15, 343.1, 189, 117, 156
323522571, 2, 9, 47.5635604, -122.0828440, 9, 0.15, 343.1, 189, 117, 156
323629400, 2, 9, 47.5635607, -122.0828437, 9, 0.17, 343.1, 189, 117, 156
323829490, 2, 9, 47.5635607, -122.0828430, 9, 0.20, 343.1, 189, 117, 156
324029419, 2, 9, 47.5635609, -122.0828426, 9, 0.22, 343.1, 189, 117, 156
324229526, 2, 9, 47.5635611, -122.0828423, 9, 0.10, 343.1, 189, 117, 155
324429466, 2, 9, 47.5635617, -122.0828423, 9, 0.20, 343.1, 189, 116, 155
324629586, 2, 9, 47.5635619, -122.0828419, 9, 0.19, 343.1, 189, 116, 154
324829635, 2, 9, 47.5635620, -122.0828418, 9, 0.17, 343.1, 189, 116, 154
325029722, 2, 9, 47.5635622, -122.0828412, 9, 0.25, 343.1, 189, 116, 154
325229710, 2, 9, 47.5635625, -122.0828408, 9, 0.22, 343.1, 189, 116, 155
325429909, 2, 9, 47.5635625, -122.0828403, 9, 0.18, 343.1, 189, 116, 155
325630846, 2, 9, 47.5635625, -122.0828396, 9, 0.24, 343.1, 189, 116, 155
325829947, 2, 9, 47.5635624, -122.0828390, 9, 0.22, 343.1, 189, 117, 154
326030071, 2, 9, 47.5635625, -122.0828383, 9, 0.26, 343.1, 189, 117, 155
326230181, 2, 9, 47.5635626, -122.0828380, 9, 0.19, 343.1, 189, 117, 155
326430269, 2, 9, 47.5635628, -122.0828373, 9, 0.31, 343.1, 189, 117, 155
326630404, 2, 9, 47.5635630, -122.0828368, 9, 0.23, 343.1, 189, 117, 155
326830392, 2, 9, 47.5635630, -122.0828360, 10, 0.28, 343.1, 189, 117, 155
327030557, 2, 9, 47.5635630, -122.0828356, 10, 0.20, 343.1, 189, 117, 155
327230641, 2, 9, 47.5635632, -122.0828352, 10, 0.24, 343.1, 189, 117, 155
327430629, 2, 9, 47.5635633, -122.0828346, 10, 0.24, 343.1, 189, 117, 155
327630887, 2, 9, 47.5635635, -122.0828340, 10, 0.23, 343.1, 189, 116, 154
327641286, 2, 9, 47.5635635, -122.0828340, 10, 0.23, 343.1, 189, 116, 154
327831110, 2, 9, 47.5635634, -122.0828333, 10, 0.27, 343.1, 189, 116, 154
328031061, 2, 9, 47.5635635, -122.0828326, 10, 0.27, 343.1, 189, 116, 154
328232012, 2, 9, 47.5635636, -122.0828318, 10, 0.30, 343.1, 189, 116, 154
328432038, 2, 9, 47.5635637, -122.0828313, 10, 0.18, 343.1, 189, 116, 154
328632005, 2, 9, 47.5635638, -122.0828309, 10, 0.17, 343.1, 189, 116, 155
328832052, 2, 9, 47.5635638, -122.0828307, 10, 0.11, 343.1, 189, 117, 155
329032069, 2, 9, 47.5635639, -122.0828307, 10, 0.06, 343.1, 189, 117, 155
329232188, 2, 9, 47.5635640, -122.0828310, 10, 0.06, 343.1, 189, 116, 155
329432226, 2, 9, 47.5635640, -122.0828313, 10, 0.12, 343.1, 189, 116, 155
329632246, 2, 9, 47.5635640, -122.0828320, 10, 0.23, 343.1, 189, 116, 155
329832160, 2, 9, 47.5635641, -122.0828327, 10, 0.31, 343.1, 189, 116, 156
330032237, 2, 9, 47.5635642, -122.0828334, 10, 0.22, 343.1, 189, 116, 156
330232243, 2, 9, 47.5635642, -122.0828341, 10, 0.23, 343.1, 189, 116, 156
330432064, 2, 9, 47.5635642, -122.0828350, 10, 0.30, 343.1, 189, 116, 155
330632723, 2, 9, 47.5635643, -122.0828357, 10, 0.26, 343.1, 189, 116, 155
330832713, 2, 9, 47.5635644, -122.0828366, 10, 0.30, 343.1, 189, 116, 156
331032677, 2, 9, 47.5635645, -122.0828375, 10, 0.30, 343.1, 189, 116, 156
331232788, 2, 9, 47.5635647, -122.0828387, 10, 0.39, 307.1, 189, 116, 156
331432593, 2, 9, 47.5635648, -122.0828395, 10, 0.29, 307.1, 189, 115, 156
331632513, 2, 9, 47.5635649, -122.0828404, 10, 0.29, 307.1, 189, 115, 156
331757359, 2, 9, 47.5635649, -122.0828404, 10, 0.29, 307.1, 189, 115, 156
331832616, 2, 9, 47.5635646, -122.0828412, 10, 0.33, 307.1, 189, 115, 156
332032553, 2, 9, 47.5635641, -122.0828418, 10, 0.33, 307.1, 189, 115, 155
332232527, 2, 9, 47.5635638, -122.0828423, 10, 0.26, 260.3, 189, 114, 155
332432511, 2, 9, 47.5635633, -122.0828430, 10, 0.26, 260.3, 189, 114, 155
332632735, 2, 9, 47.5635631, -122.0828437, 10, 0.34, 260.3, 189, 114, 156
332832821, 2, 9, 47.5635628, -122.0828442, 10, 0.31, 260.3, 189, 114, 156
333032935, 2, 9, 47.5635629, -122.0828450, 10, 0.28, 260.3, 189, 114, 156
333232881, 2, 9, 47.5635627, -122.0828457, 10, 0.23, 260.3, 189, 114, 156
333432965, 2, 9, 47.5635627, -122.0828461, 10, 0.31, 260.3, 189, 114, 157
333633048, 2, 9, 47.5635627, -122.0828464, 10, 0.09, 260.3, 189, 114, 156
333833083, 2, 9, 47.5635629, -122.0828467, 10, 0.08, 260.3, 189, 114, 156
334032936, 2, 9, 47.5635631, -122.0828468, 10, 0.10, 260.3, 189, 114, 156
334233542, 2, 9, 47.5635632, -122.0828469, 10, 0.07, 260.3, 189, 114, 156
334433468, 2, 9, 47.5635634, -122.0828470, 10, 0.10, 260.3, 189, 114, 157
334633368, 2, 9, 47.5635638, -122.0828474, 10, 0.08, 260.3, 189, 114, 157
334833350, 2, 9, 47.5635641, -122.0828474, 10, 0.25, 260.3, 189, 114, 157
335033292, 2, 9, 47.5635642, -122.0828476, 10, 0.15, 260.3, 189, 114, 157
335233392, 2, 9, 47.5635644, -122.0828476, 10, 0.10, 260.3, 189, 114, 157
335433252, 2, 9, 47.5635644, -122.0828474, 10, 0.09, 260.3, 189, 114, 157
335633880, 2, 9, 47.5635643, -122.0828468, 10, 0.05, 260.3, 189, 114, 157
335833764, 2, 9, 47.5635644, -122.0828464, 10, 0.14, 260.3, 189, 114, 157
335873238, 2, 9, 47.5635644, -122.0828464, 10, 0.25, 260.3, 189, 114, 157
336061885, 2, 9, 47.5635643, -122.0828458, 10, 0.25, 260.3, 189, 114, 157
336273848, 2, 9, 47.5635639, -122.0828453, 10, 0.25, 260.3, 189, 114, 157
336433811, 2, 9, 47.5635635, -122.0828445, 10, 0.25, 260.3, 189, 114, 157
336673878, 2, 9, 47.5635633, -122.0828438, 10, 0.29, 199.4, 189, 114, 156
336873829, 2, 9, 47.5635628, -122.0828429, 9, 0.37, 149.6, 189, 114, 155
337073855, 2, 9, 47.5635627, -122.0828420, 9, 0.25, 149.6, 189, 114, 156
337273833, 2, 9, 47.5635626, -122.0828410, 9, 0.32, 149.6, 189, 114, 156
337473727, 2, 9, 47.5635629, -122.0828402, 9, 0.32, 149.6, 189, 114, 156
337673730, 2, 9, 47.5635629, -122.0828391, 10, 0.36, 119.0, 189, 114, 155
337874415, 2, 9, 47.5635626, -122.0828381, 10, 0.32, 119.0, 189, 113, 154
338074353, 2, 9, 47.5635626, -122.0828372, 10, 0.34, 97.4, 189, 113, 154
338274532, 2, 9, 47.5635633, -122.0828365, 10, 0.44, 62.6, 189, 113, 154
338474515, 2, 9, 47.5635636, -122.0828360, 10, 0.28, 62.6, 189, 113, 154
338674517, 2, 9, 47.5635640, -122.0828350, 10, 0.39, 62.6, 189, 113, 154
338874423, 2, 9, 47.5635643, -122.0828343, 10, 0.34, 62.6, 189, 113, 154
339074429, 2, 9, 47.5635650, -122.0828338, 10, 0.38, 54.2, 189, 113, 154
339274447, 2, 9, 47.5635652, -122.0828331, 10, 0.30, 54.2, 189, 113, 154
339474494, 2, 9, 47.5635655, -122.0828324, 10, 0.30, 54.2, 189, 113, 154
339674597, 2, 9, 47.5635656, -122.0828316, 10, 0.29, 54.2, 189, 113, 154
339874642, 2, 9, 47.5635660, -122.0828310, 9, 0.27, 54.2, 189, 113, 154
339989219, 2, 9, 47.5635660, -122.0828310, 9, 0.27, 54.2, 189, 113, 154
340074507, 2, 9, 47.5635664, -122.0828307, 9, 0.22, 54.2, 189, 113, 155
340274457, 2, 9, 47.5635665, -122.0828300, 10, 0.19, 54.2, 189, 113, 155
340474531, 2, 9, 47.5635671, -122.0828296, 10, 0.28, 54.2, 189, 112, 154
340674352, 2, 9, 47.5635673, -122.0828290, 10, 0.20, 54.2, 189, 112, 155
340874979, 2, 9, 47.5635672, -122.0828281, 10, 0.33, 54.2, 189, 112, 154
341074997, 2, 9, 47.5635676, -122.0828277, 10, 0.20, 54.2, 189, 112, 154
341275013, 2, 9, 47.5635679, -122.0828273, 10, 0.22, 54.2, 189, 112, 154
