time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv, GPS_velned[0], GPS_velned[1], GPS_velned[2]
408670419, 2, 19, 47.5635491, -122.0828360, 12, 0.17, 134.7, 134, 59, 88, 17, -4, 16
408871424, 2, 19, 47.5635493, -122.0828365, 12, 0.20, 134.7, 134, 59, 88, 19, -5, 39
409072126, 2, 19, 47.5635495, -122.0828371, 12, 0.12, 134.7, 134, 59, 88, 12, -2, 42
409293071, 2, 19, 47.5635494, -122.0828379, 12, 0.15, 134.7, 134, 59, 88, 15, -3, 26
409473733, 2, 19, 47.5635494, -122.0828381, 12, 0.11, 134.7, 134, 59, 88, 11, 1, 15
409674442, 2, 19, 47.5635493, -122.0828384, 12, 0.11, 134.7, 134, 59, 88, 11, 1, 15
409873387, 2, 19, 47.5635495, -122.0828383, 12, 0.08, 134.7, 134, 59, 88, 8, -1, 21
410054032, 2, 18, 47.5635495, -122.0828383, 12, 0.05, 134.7, 148, 59, 88, 3, 5, 33
410074113, 2, 18, 47.5635496, -122.0828382, 12, 0.05, 134.7, 148, 59, 88, 3, 5, 33
410274848, 2, 18, 47.5635496, -122.0828383, 12, 0.09, 134.7, 148, 59, 88, 9, 3, 33
410455599, 2, 19, 47.5635496, -122.0828383, 12, 0.04, 134.7, 134, 59, 88, 2, 3, 42
410475694, 2, 19, 47.5635496, -122.0828381, 12, 0.04, 134.7, 134, 59, 88, 2, 3, 42
410676373, 2, 19, 47.5635496, -122.0828378, 12, 0.11, 134.7, 134, 59, 89, 6, 8, 18
410875329, 2, 19, 47.5635495, -122.0828376, 12, 0.08, 134.7, 127, 60, 89, 4, 7, 10
411076039, 2, 19, 47.5635494, -122.0828372, 12, 0.08, 134.7, 127, 60, 89, 4, 7, 10
411296756, 2, 19, 47.5635492, -122.0828365, 12, 0.33, 112.0, 127, 60, 90, 1, 33, -4
411477464, 2, 19, 47.5635492, -122.0828346, 12, 0.70, 85.4, 127, 61, 90, 14, 68, -16
411678393, 2, 19, 47.5635492, -122.0828326, 12, 0.70, 85.4, 127, 61, 90, 14, 68, -16
411879109, 2, 19, 47.5635489, -122.0828302, 12, 0.78, 81.8, 127, 60, 91, 15, 77, -28
412059882, 2, 19, 47.5635487, -122.0828291, 12, 0.61, 85.2, 127, 60, 91, 1, 61, -17
412280745, 2, 19, 47.5635486, -122.0828285, 12, 0.48, 93.9, 127, 60, 91, -13, 46, -17
412479604, 2, 19, 47.5635486, -122.0828279, 12, 0.20, 93.9, 127, 61, 91, 0, 20, -29
412660319, 2, 20, 47.5635486, -122.0828279, 12, 0.24, 93.9, 122, 61, 91, 5, 24, -35
412680374, 2, 20, 47.5635488, -122.0828275, 12, 0.24, 93.9, 122, 60, 91, 5, 24, -35
412881144, 2, 20, 47.5635494, -122.0828269, 13, 0.14, 93.9, 122, 60, 91, 13, 5, -47
413081982, 2, 20, 47.5635502, -122.0828262, 13, 0.54, 40.6, 122, 60, 91, 49, 24, -61
413302840, 2, 20, 47.5635502, -122.0828258, 13, 0.12, 40.6, 122, 60, 91, 1, 12, -50
413483449, 2, 20, 47.5635503, -122.0828250, 13, 0.12, 40.6, 122, 60, 91, 1, 12, -50
413686297, 2, 20, 47.5635502, -122.0828241, 13, 0.35, 56.4, 122, 60, 91, -2, 34, -53
413883220, 2, 20, 47.5635497, -122.0828236, 13, 0.45, 91.1, 122, 60, 91, -17, 42, -64
414083937, 2, 20, 47.5635493, -122.0828221, 13, 0.38, 104.7, 122, 60, 90, -21, 32, -60
414284786, 2, 20, 47.5635486, -122.0828212, 13, 0.49, 115.4, 122, 59, 90, -26, 42, -68
414359084, 2, 20, 47.5635486, -122.0828212, 13, 0.66, 125.6, 122, 59, 90, -44, 49, -65
414485521, 2, 20, 47.5635481, -122.0828203, 13, 0.66, 125.6, 122, 59, 90, -44, 49, -65
414666201, 2, 20, 47.5635480, -122.0828192, 13, 0.53, 128.4, 122, 59, 90, -36, 39, -59
414885227, 2, 20, 47.5635476, -122.0828182, 13, 0.57, 127.2, 122, 59, 89, -35, 46, 25
415085843, 2, 20, 47.5635470, -122.0828174, 13, 0.61, 128.4, 122, 59, 89, -39, 47, 34
415306617, 2, 20, 47.5635465, -122.0828161, 13, 0.61, 128.4, 122, 58, 88, -39, 47, 34
415487383, 2, 20, 47.5635457, -122.0828148, 13, 0.71, 128.2, 122, 58, 88, -47, 54, 11
415688044, 2, 20, 47.5635454, -122.0828134, 13, 0.64, 126.1, 122, 58, 87, -35, 53, 1
415887107, 2, 20, 47.5635455, -122.0828121, 13, 0.64, 126.1, 122, 57, 86, -35, 53, 1
416087844, 2, 20, 47.5635462, -122.0828109, 13, 0.29, 120.2, 122, 57, 86, -1, 29, -4
416288543, 2, 20, 47.5635475, -122.0828096, 13, 0.51, 59.5, 122, 57, 86, 35, 36, -5
416489399, 2, 20, 47.5635491, -122.0828089, 13, 0.78, 20.2, 122, 57, 85, 77, 14, -27
416690143, 2, 20, 47.5635504, -122.0828083, 13, 0.67, 21.5, 122, 57, 85, 61, 27, -38
416889186, 2, 20, 47.5635510, -122.0828072, 13, 0.50, 36.0, 122, 57, 85, 25, 43, -44
417091897, 2, 20, 47.5635505, -122.0828062, 14, 0.53, 77.5, 122, 57, 85, -30, 43, -51
417290540, 2, 20, 47.5635493, -122.0828044, 14, 0.53, 77.5, 122, 57, 85, -30, 43, -51
417491350, 2, 20, 47.5635478, -122.0828028, 14, 1.06, 131.8, 122, 57, 85, -82, 68, -67
417692148, 2, 20, 47.5635465, -122.0828013, 14, 0.99, 135.2, 122, 56, 85, -75, 64, -83
417872795, 2, 20, 47.5635454, -122.0828001, 14, 0.99, 135.2, 122, 56, 85, -75, 64, -83
418073673, 2, 20, 47.5635443, -122.0827991, 14, 0.80, 138.5, 122, 56, 84, -64, 47, -76
418294469, 2, 20, 47.5635435, -122.0827976, 14, 0.72, 143.2, 122, 56, 84, -61, 38, -63
418475100, 2, 20, 47.5635429, -122.0827968, 14, 0.66, 141.8, 122, 56, 84, -51, 43, -50
418676067, 2, 20, 47.5635429, -122.0827965, 14, 0.44, 148.7, 122, 55, 83, -42, 15, -33
418876765, 2, 20, 47.5635435, -122.0827970, 14, 0.37, 201.1, 122, 56, 83, 32, -20, 0
419077648, 2, 20, 47.5635442, -122.0827979, 14, 0.37, 201.1, 122, 56, 84, 32, -20, 0
419298468, 2, 20, 47.5635450, -122.0827990, 14, 0.54, 280.6, 122, 56, 83, 41, -36, 12
419499177, 2, 20, 47.5635458, -122.0828000, 14, 0.63, 318.9, 122, 56, 83, 53, -34, 65
419680145, 2, 20, 47.5635470, -122.0828007, 14, 0.63, 318.9, 122, 56, 83, 53, -34, 65
419880816, 2, 20, 47.5635478, -122.0828020, 14, 0.66, 328.2, 122, 55, 83, 60, -26, 49
420079680, 2, 20, 47.5635487, -122.0828033, 14, 0.65, 320.8, 122, 55, 83, 44, -48, 36
420280403, 2, 20, 47.5635496, -122.0828047, 14, 0.64, 315.0, 122, 55, 82, 40, -51, 52
420481095, 2, 20, 47.5635503, -122.0828066, 14, 0.77, 307.9, 122, 55, 82, 42, -64, 60
420682088, 2, 20, 47.5635509, -122.0828089, 13, 0.84, 299.5, 122, 55, 82, 32, -77, 58
420882783, 2, 20, 47.5635515, -122.0828112, 13, 0.98, 293.4, 122, 55, 82, 32, -93, 70
421083531, 2, 20, 47.5635524, -122.0828133, 13, 0.94, 291.6, 122, 55, 82, 32, -89, 74
421304458, 2, 20, 47.5635528, -122.0828157, 13, 0.94, 293.8, 122, 55, 82, 41, -84, 74
421485141, 2, 20, 47.5635534, -122.0828176, 13, 0.93, 290.8, 122, 55, 82, 29, -89, 68
421685829, 2, 20, 47.5635538, -122.0828195, 13, 0.74, 290.1, 122, 55, 82, 23, -70, 83
421866684, 2, 19, 47.5635538, -122.0828195, 13, 0.74, 290.1, 128, 55, 82, 23, -70, 83
421886755, 2, 19, 47.5635542, -122.0828213, 12, 0.74, 290.1, 128, 55, 82, 23, -70, 83
422067378, 2, 20, 47.5635542, -122.0828213, 12, 0.75, 289.5, 122, 55, 82, 24, -71, 85
422087461, 2, 20, 47.5635544, -122.0828231, 12, 0.71, 285.2, 122, 55, 82, 13, -70, 89
422306737, 2, 20, 47.5635548, -122.0828245, 12, 0.56, 287.2, 122, 55, 82, 20, -52, 89
422489405, 2, 20, 47.5635551, -122.0828256, 12, 0.56, 287.2, 122, 55, 82, 20, -52, 89
422583766, 2, 20, 47.5635551, -122.0828256, 12, 0.54, 286.2, 122, 55, 82, 14, -52, 78
422668300, 2, 20, 47.5635552, -122.0828269, 12, 0.54, 286.2, 122, 55, 83, 14, -52, 78
422869005, 2, 20, 47.5635554, -122.0828277, 12, 0.50, 281.3, 122, 55, 83, 6, -50, 79
423089744, 2, 20, 47.5635555, -122.0828284, 12, 0.26, 280.4, 122, 56, 83, 5, -25, 58
423288757, 2, 20, 47.5635556, -122.0828295, 12, 0.26, 280.4, 122, 56, 84, 5, -25, 58
423469430, 2, 19, 47.5635556, -122.0828295, 12, 0.44, 277.7, 134, 56, 84, 5, -43, 48
423489484, 2, 19, 47.5635560, -122.0828310, 11, 0.59, 282.9, 134, 56, 84, 16, -57, 54
423690238, 2, 19, 47.5635562, -122.0828318, 11, 0.59, 282.9, 134, 56, 85, 16, -57, 54
423891069, 2, 19, 47.5635564, -122.0828325, 11, 0.28, 283.3, 134, 57, 85, 7, -27, 67
424091788, 2, 19, 47.5635561, -122.0828335, 11, 0.47, 259.2, 134, 57, 86, -21, -43, 52
424312554, 2, 19, 47.5635562, -122.0828342, 11, 0.22, 259.2, 134, 57, 86, -3, -22, 42
424493487, 2, 19, 47.5635562, -122.0828348, 11, 0.21, 259.2, 134, 58, 87, -4, -21, 33
424694266, 2, 19, 47.5635560, -122.0828346, 11, 0.07, 259.2, 134, 59, 87, -7, -2, 26
424894957, 2, 19, 47.5635560, -122.0828348, 11, 0.08, 259.2, 134, 59, 88, 1, -8, 15
425075764, 2, 19, 47.5635559, -122.0828345, 11, 0.08, 259.2, 134, 59, 88, 1, -8, 15
425296535, 2, 19, 47.5635560, -122.0828343, 11, 0.06, 259.2, 134, 59, 88, -5, 3, 4
425477178, 2, 19, 47.5635561, -122.0828339, 11, 0.08, 259.2, 134, 59, 88, -2, 8, -2
425678118, 2, 18, 47.5635563, -122.0828339, 11, 0.11, 259.2, 148, 60, 88, -5, 11, -5
425878858, 2, 18, 47.5635564, -122.0828334, 11, 0.01, 259.2, 148, 60, 89, -1, 1, -9
426099895, 2, 19, 47.5635563, -122.0828328, 11, 0.13, 259.2, 134, 60, 90, -1, 13, -14
426280532, 2, 18, 47.5635563, -122.0828328, 11, 0.20, 259.2, 148, 60, 90, -4, 20, -11
426300610, 2, 18, 47.5635562, -122.0828323, 11, 0.18, 259.2, 148, 61, 90, -4, 18, -11
426481196, 2, 18, 47.5635562, -122.0828321, 11, 0.18, 259.2, 148, 61, 91, -4, 18, -11
426682024, 2, 18, 47.5635562, -122.0828314, 11, 0.21, 259.2, 148, 62, 91, -3, 21, -4
426880890, 2, 19, 47.5635559, -122.0828307, 11, 0.22, 259.2, 134, 62, 91, -7, 20, 8
427081665, 2, 19, 47.5635558, -122.0828307, 11, 0.21, 259.2, 134, 62, 92, -5, 21, 6
427302541, 2, 19, 47.5635560, -122.0828297, 11, 0.16, 259.2, 134, 62, 92, -15, 6, 27
427483193, 2, 19, 47.5635560, -122.0828296, 11, 0.34, 196.1, 134, 63, 93, 1, 34, 33
427683875, 2, 19, 47.5635560, -122.0828294, 11, 0.08, 196.1, 134, 63, 93, -7, 3, 26
427886740, 2, 18, 47.5635562, -122.0828296, 11, 0.06, 196.1, 135, 64, 94, -2, 6, 16
428085369, 2, 18, 47.5635562, -122.0828295, 11, 0.03, 196.1, 135, 64, 94, -1, -3, 10
428286033, 2, 18, 47.5635561, -122.0828295, 11, 0.03, 196.1, 135, 65, 94, -1, -3, 10
428465078, 2, 19, 47.5635561, -122.0828295, 11, 0.08, 196.1, 124, 65, 94, 0, -8, 16
428485155, 2, 19, 47.5635558, -122.0828295, 11, 0.08, 196.1, 124, 65, 94, 0, -8, 16
428685865, 2, 19, 47.5635557, -122.0828295, 11, 0.20, 196.1, 124, 65, 95, 7, -19, 36
428866577, 2, 20, 47.5635557, -122.0828295, 11, 0.07, 196.1, 122, 65, 95, -7, 0, 14
428886703, 2, 20, 47.5635559, -122.0828296, 11, 0.07, 196.1, 122, 65, 95, -7, 0, 14
429087454, 2, 20, 47.5635560, -122.0828298, 11, 0.08, 196.1, 122, 66, 95, -6, -4, 13
429308168, 2, 20, 47.5635561, -122.0828302, 11, 0.09, 196.1, 122, 66, 95, -6, -6, 8
429487090, 2, 20, 47.5635561, -122.0828303, 11, 0.18, 196.1, 122, 67, 95, 3, -17, 18
429687906, 2, 20, 47.5635559, -122.0828305, 11, 0.10, 196.1, 122, 67, 95, -7, -8, 7
429888608, 2, 20, 47.5635555, -122.0828304, 11, 0.15, 196.1, 122, 68, 95, -7, -13, 13
430089476, 2, 20, 47.5635554, -122.0828305, 11, 0.12, 196.1, 122, 68, 96, -9, -7, 15
430310178, 2, 20, 47.5635552, -122.0828305, 11, 0.11, 196.1, 122, 68, 96, -11, -1, 29
430490727, 2, 20, 47.5635549, -122.0828303, 11, 0.18, 196.1, 122, 69, 96, 4, -18, 39
430671709, 2, 19, 47.5635549, -122.0828303, 11, 0.06, 196.1, 123, 69, 96, 0, -6, 18
430691779, 2, 19, 47.5635548, -122.0828304, 11, 0.17, 196.1, 123, 69, 97, -3, -16, 27
430808225, 2, 19, 47.5635548, -122.0828304, 11, 0.17, 196.1, 123, 69, 97, -3, -16, 27
430892527, 2, 19, 47.5635543, -122.0828302, 11, 0.17, 196.1, 123, 69, 97, -3, -16, 27
431093378, 2, 19, 47.5635542, -122.0828303, 11, 0.11, 196.1, 123, 70, 97, -11, -1, 25
431294091, 2, 20, 47.5635542, -122.0828303, 11, 0.20, 196.1, 122, 70, 97, 6, -20, 27
431314163, 2, 20, 47.5635541, -122.0828302, 11, 0.20, 196.1, 122, 70, 98, 6, -20, 27
431494809, 2, 20, 47.5635540, -122.0828299, 11, 0.16, 196.1, 122, 70, 98, 8, -14, 55
431693761, 2, 20, 47.5635540, -122.0828302, 11, 0.07, 196.1, 122, 70, 98, 7, -3, 26
431894483, 2, 20, 47.5635540, -122.0828305, 11, 0.02, 196.1, 122, 70, 98, 2, -1, 5
