time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv, GPS_velned[0], GPS_velned[1], GPS_velned[2]
113123204, 2, 20, 47.5637180, -122.0828487, 9, 0.38, 342.8, 101, 146, 192, 37, -9, -13
113324022, 2, 20, 47.5637184, -122.0828488, 9, 0.32, 342.8, 101, 147, 193, 31, 4, -13
113524753, 2, 20, 47.5637192, -122.0828488, 9, 0.42, 342.8, 101, 148, 194, 42, 5, -11
113723664, 2, 20, 47.5637191, -122.0828488, 9, 0.42, 342.8, 101, 148, 194, 42, 5, -11
113924482, 2, 20, 47.5637199, -122.0828502, 9, 0.57, 332.3, 101, 148, 195, 49, -30, 12
114125192, 2, 20, 47.5637217, -122.0828514, 9, 0.97, 336.3, 101, 148, 196, 90, -36, 18
114325987, 2, 20, 47.5637239, -122.0828522, 9, 1.11, 343.1, 101, 148, 196, 108, -26, 12
114526696, 2, 20, 47.5637237, -122.0828531, 9, 0.38, 340.0, 101, 149, 196, 28, -26, 31
114727400, 2, 20, 47.5637246, -122.0828527, 9, 0.38, 340.0, 101, 148, 196, 28, -26, 31
114928187, 2, 20, 47.5637262, -122.0828534, 9, 0.45, 1.1, 101, 148, 196, 44, 9, 27
115128854, 2, 20, 47.5637260, -122.0828537, 9, 0.26, 342.3, 101, 148, 196, 14, -22, 36
115329492, 2, 20, 47.5637264, -122.0828543, 9, 0.27, 342.3, 101, 148, 196, 2, -26, 23
115530128, 2, 20, 47.5637266, -122.0828549, 9, 0.27, 342.3, 101, 147, 195, 2, -26, 23
115729289, 2, 20, 47.5637263, -122.0828554, 9, 0.09, 342.3, 101, 147, 195, -9, -1, 17
115929972, 2, 20, 47.5637261, -122.0828563, 9, 0.09, 342.3, 101, 146, 194, -9, -1, 17
116130774, 2, 20, 47.5637264, -122.0828569, 9, 0.12, 342.3, 101, 146, 194, 12, 0, 7
116331541, 2, 20, 47.5637258, -122.0828564, 9, 0.33, 13.4, 101, 146, 193, -31, 12, 13
116532255, 2, 20, 47.5637251, -122.0828552, 9, 0.37, 69.7, 101, 145, 193, -25, 27, 12
116711188, 2, 19, 47.5637238, -122.0828543, 8, 0.37, 69.7, 111, 145, 193, -25, 27, 12
116811568, 2, 19, 47.5637238, -122.0828543, 8, 0.55, 138.3, 111, 145, 193, -50, 23, 14
116911904, 2, 20, 47.5637238, -122.0828543, 8, 0.55, 138.3, 101, 145, 193, -50, 23, 14
116931971, 2, 20, 47.5637228, -122.0828539, 8, 0.55, 138.3, 101, 145, 193, -50, 23, 14
117132770, 2, 20, 47.5637223, -122.0828531, 8, 0.41, 147.2, 101, 145, 192, -36, 19, 10
117313768, 2, 19, 47.5637223, -122.0828531, 8, 0.41, 147.2, 111, 145, 192, -36, 19, 10
117333853, 2, 19, 47.5637221, -122.0828523, 8, 0.35, 147.2, 111, 145, 193, -20, 28, -4
117534570, 2, 19, 47.5637215, -122.0828520, 8, 0.29, 147.2, 111, 145, 193, -25, 16, 0
117715547, 2, 19, 47.5637208, -122.0828515, 8, 0.29, 147.2, 111, 145, 193, -25, 16, 0
117938294, 2, 19, 47.5637203, -122.0828504, 9, 0.50, 141.6, 111, 144, 193, -37, 33, -13
118116912, 2, 19, 47.5637202, -122.0828492, 9, 0.50, 141.6, 111, 145, 194, -37, 33, -13
118315826, 2, 19, 47.5637194, -122.0828487, 9, 0.36, 141.6, 111, 145, 195, -2, 36, -15
118516502, 2, 19, 47.5637193, -122.0828480, 9, 0.53, 148.1, 111, 145, 195, -49, 20, -15
118737187, 2, 19, 47.5637188, -122.0828472, 9, 0.31, 148.1, 111, 145, 195, -9, 29, -8
118938200, 2, 19, 47.5637187, -122.0828465, 9, 0.30, 148.1, 111, 145, 194, -5, 30, -15
119138863, 2, 19, 47.5637187, -122.0828461, 9, 0.30, 148.1, 111, 146, 194, -5, 30, -15
119339746, 2, 19, 47.5637188, -122.0828460, 8, 0.21, 148.1, 111, 146, 194, 6, 20, -3
119540422, 2, 19, 47.5637186, -122.0828460, 8, 0.12, 148.1, 111, 146, 194, 12, 1, -6
119960399, 2, 19, 47.5637185, -122.0828459, 8, 0.05, 148.1, 111, 147, 193, 5, 1, -13
120141020, 2, 19, 47.5637185, -122.0828461, 8, 0.06, 148.1, 111, 148, 193, -3, 5, -10
120341812, 2, 19, 47.5637186, -122.0828464, 9, 0.04, 148.1, 111, 148, 193, 2, -4, -11
120743224, 2, 19, 47.5637187, -122.0828464, 9, 0.03, 148.1, 111, 148, 193, -1, 2, -21
120964147, 2, 19, 47.5637191, -122.0828467, 9, 0.31, 209.1, 111, 148, 193, 26, -17, -32
121124727, 2, 19, 47.5637192, -122.0828467, 9, 0.15, 209.1, 111, 148, 193, 13, -7, -32
121345542, 2, 19, 47.5637195, -122.0828468, 9, 0.15, 209.1, 111, 148, 192, 13, -7, -32
121544419, 2, 19, 47.5637201, -122.0828470, 9, 0.14, 209.1, 111, 148, 192, 13, -7, -24
121745170, 2, 19, 47.5637196, -122.0828466, 9, 0.05, 209.1, 111, 148, 192, 2, 4, -10
121965951, 2, 19, 47.5637197, -122.0828464, 9, 0.12, 209.1, 111, 148, 192, 12, -1, 0
122144863, 2, 19, 47.5637202, -122.0828460, 9, 0.12, 209.1, 111, 148, 191, 12, -1, 0
122345524, 2, 19, 47.5637211, -122.0828459, 9, 0.29, 209.1, 111, 148, 191, 28, 7, 9
122546464, 2, 19, 47.5637214, -122.0828457, 9, 0.24, 209.1, 111, 148, 191, 23, 7, 31
122747166, 2, 19, 47.5637217, -122.0828456, 9, 0.32, 275.4, 111, 148, 191, 31, -10, 31
122967971, 2, 19, 47.5637213, -122.0828452, 8, 0.32, 275.4, 111, 148, 191, 31, -10, 31
123148939, 2, 19, 47.5637215, -122.0828460, 8, 0.23, 275.4, 111, 149, 191, 11, -20, 56
123329570, 2, 19, 47.5637225, -122.0828461, 8, 0.35, 307.0, 111, 149, 191, 30, -19, 44
123530296, 2, 19, 47.5637229, -122.0828466, 8, 0.32, 307.0, 111, 149, 192, 24, -20, 57
123731225, 2, 19, 47.5637227, -122.0828472, 8, 0.24, 307.0, 111, 150, 193, 17, -17, 55
123931954, 2, 19, 47.5637226, -122.0828472, 8, 0.24, 307.0, 111, 149, 193, 17, -17, 55
124130924, 2, 19, 47.5637227, -122.0828479, 8, 0.20, 307.0, 111, 149, 192, 18, 7, 52
124331602, 2, 19, 47.5637225, -122.0828483, 8, 0.17, 307.0, 111, 149, 192, -11, -12, 45
124532305, 2, 19, 47.5637223, -122.0828484, 8, 0.36, 243.9, 111, 149, 193, -36, -2, 52
124733172, 2, 19, 47.5637227, -122.0828482, 8, 0.06, 243.9, 111, 149, 192, -3, -6, 43
124933913, 2, 19, 47.5637221, -122.0828477, 8, 0.28, 213.9, 111, 148, 192, -27, 6, 45
125036263, 2, 19, 47.5637221, -122.0828477, 8, 0.28, 213.9, 111, 148, 192, -27, 6, 45
125134629, 2, 19, 47.5637220, -122.0828475, 8, 0.20, 213.9, 111, 148, 192, -20, -3, 36
125335715, 2, 19, 47.5637219, -122.0828475, 8, 0.06, 213.9, 111, 148, 192, -6, -1, 31
125536397, 2, 19, 47.5637215, -122.0828474, 7, 0.06, 213.9, 111, 148, 192, -6, -1, 31
